component,carrier,0
Generator,biogas,0.0
Generator,gas,0.42616121633823945
Generator,oil primary,0.9999999810672504
Generator,onwind,0.0036076228636549522
Generator,ror,0.21843777522525867
Generator,rural heat vent,0.6676941064128897
Generator,rural solar thermal,0.0
Generator,solar,0.020108946053969966
Generator,solar rooftop,0.0625
Generator,solar-hsat,0.06666666666666668
Generator,solid biomass,8.914699691979948e-05
Generator,urban central heat vent,0.7992739835097743
Generator,urban central solar thermal,0.0
Generator,urban decentral heat vent,0.7578236375721665
Generator,urban decentral solar thermal,0.0
Line,AC,0.11650269641271153
Load,H2 for industry,
Load,agriculture electricity,
Load,agriculture heat,
Load,agriculture machinery oil,
Load,electricity,
Load,gas for industry,
Load,industry electricity,
Load,industry methanol,
Load,kerosene for aviation,
Load,land transport EV,
Load,low-temperature heat for industry,
Load,naphtha for industry,
Load,process emissions,
Load,rural heat,
Load,shipping methanol,
Load,solid biomass for industry,
Load,urban central heat,
Load,urban decentral heat,
StorageUnit,PHS,0.028218809043425788
StorageUnit,hydro,0.23679095223655677
